,y,max_cluster,max_random,netw_size,p1,p_si,p_ri,p_sw,k
2316,-1.9983770518279833,1.0,0.0087890625,32,0.04764141502778807,0.4937984292025376,0.4939751976780651,0.31697764503076864,6
2317,-1.9733258062239785,1.0,0.03125,16,0.1352656693769253,0.585205672350297,0.10842245606345136,0.2939749939338725,4
2318,0.5149090909090909,1.0,0.97,10,0.3150206700292071,0.957894479096822,0.10561055723650237,0.33816435702151615,6
2319,0.6304322388256162,1.0,0.9705555555555555,60,0.3131250120148483,0.7716568554370729,0.394938281489822,0.0955313773327241,10
2320,0.6534407441503447,1.0,0.9913888888888889,60,0.6791599510638979,0.47684967990877314,0.25050452692057223,0.721012993502186,6
2321,0.6590071349992149,1.0,1.0,84,0.6662693864025283,0.3466297904637595,0.015750270093153662,0.7284088987164362,10
2322,0.6465610370903853,1.0,0.9970703125,32,0.7401143537530306,0.2854271401264379,0.11423983511859304,0.440250893509873,4
2323,0.6222325678837013,1.0,0.9626200274348422,54,0.554374800545565,0.5124538471133792,0.9622311646217485,0.9271421688053806,8
2324,0.5657501505409295,1.0,0.9033516988062442,66,0.39800010827078336,0.36898029160791834,0.8486386729713842,0.8152983148983391,8
2325,0.6456676536596281,1.0,0.9929111531190926,46,0.6426412615369934,0.6404154834042787,0.3903494070862118,0.33319394777493294,10
2326,0.5192879628694687,1.0,0.8571428571428571,42,0.557565594074473,0.6357683627870436,0.8857216870118726,0.4317565027368153,4
2327,-1.9952593311507099,1.0,0.0014177693761814746,92,0.1437837834615635,0.3956526168824209,0.008770363976975504,0.8593442189580848,4
2328,0.6626835875574092,1.0,0.9994,100,0.6885098831016936,0.07401195144947204,0.04784189996253707,0.7150196977385462,8
2329,0.6412808682221215,1.0,0.9874131944444444,48,0.6710975116446302,0.6151460193976355,0.6392501685340324,0.03736820407217867,8
2330,0.493702147439008,1.0,0.8383856829802776,74,0.1969144921767797,0.12920288230755406,0.4903000790596719,0.01387463635325581,8
2331,0.6436366220786661,1.0,0.9742438563327032,92,0.6941543361537286,0.4890746224934095,0.43224813898547443,0.057220677195442216,4
2332,0.6191143036589909,1.0,0.9519557823129252,84,0.4965171379705957,0.4444405280530527,0.15565241643355698,0.9742938093240237,4
2333,-1.9999577433299682,1.0,0.0017835909631391202,58,0.21602034825843408,0.21517843499047307,0.810389146779597,0.6724070495557838,4
2334,0.6157391541251485,1.0,0.9586167800453514,42,0.6093091909999507,0.9383627168446768,0.9619376876717612,0.6344257352386113,6
2335,-1.9999976034174258,1.0,0.0006172839506172839,90,0.03810175073449795,0.4434864781248772,0.7519629407550581,0.41435106451246984,4
2336,0.6565900351611844,1.0,0.9988905325443787,52,0.8783242707228471,0.07824172810933727,0.3708353901872222,0.1677098027175271,10
2337,0.6008975961636985,1.0,1.0,16,0.9231245651672773,0.8978278194164823,0.5133952272057273,0.7317120229319162,4
2338,0.6505571732820923,1.0,0.9888588088296543,98,0.4714595827823954,0.5039430140477766,0.15928892021925833,0.16089644616157228,8
2339,0.6613222847917524,1.0,1.0,76,0.9502531726578565,0.5738346296623872,0.15730773747324045,0.04004404388870142,10
2340,0.6626274124265189,1.0,0.9992911153119093,92,0.9340770020018271,0.08885573306462102,0.30710684948822076,0.4969056161162627,4
2341,0.6322740953857031,1.0,0.9750692520775623,76,0.16198302974375045,0.7448820567750456,0.1336796347875584,0.6705086189639551,10
2342,0.5918917263055905,1.0,0.9397506925207756,38,0.33810196461466724,0.9349464415397643,0.4433795964278635,0.7395361332210241,8
2343,0.06737258083850983,1.0,0.5419501133786848,84,0.21446323397440292,0.28094142771148545,0.197298030839824,0.1906738766323739,4
2344,0.648398321777267,1.0,0.9989669421487604,44,0.6257218508683302,0.7415638726803003,0.055086374406851824,0.25763617341500367,10
2345,0.6275088719344433,1.0,0.9598948060486522,78,0.5416509600549024,0.3019785671135399,0.45982627569714707,0.2946256801717919,6
2346,0.6359122140586111,1.0,1.0,22,0.9616236877926659,0.7317112809697923,0.9535532954651188,0.75247788479153,8
2347,0.6528866743648349,1.0,0.9973958333333334,48,0.7153004998097848,0.9551845997396253,0.17073332430427146,0.2118593033407421,6
2348,0.6068653955661726,1.0,0.939484126984127,84,0.5293649947537106,0.12871125129587768,0.6562421649324041,0.579802584975913,6
2349,0.6487102578296046,1.0,0.9991349480968859,34,0.9478792346491873,0.8738891001110979,0.31815022119685,0.1501567539579115,4
2350,0.6381299228945994,1.0,0.9738894139886578,92,0.5746835544012764,0.2398266788104748,0.9294852502812407,0.08092518545304339,10
2351,0.545236188951161,1.0,0.9897959183673469,14,0.23744352914839384,0.5923440364026427,0.10429519033833179,0.2743824250279291,8
2352,0.6355029704713671,1.0,0.9674301011302796,82,0.41949718575605077,0.5686214892840179,0.37011384078698306,0.3769573749368581,8
2353,0.6476030196916177,1.0,0.9856770833333334,96,0.7035861292855619,0.1870936476846814,0.47377727307730055,0.03719592167558128,6
2354,0.6352652977901775,1.0,0.9814453125,32,0.5490865627271642,0.45080036589637795,0.15252719705901896,0.7473805239178617,6
2355,-1.992117250879865,1.0,0.0011111111111111111,90,0.021907105553483963,0.9284325930803943,0.17357168612654317,0.6860160731994107,6
2356,0.6100793430287887,1.0,0.9421487603305785,66,0.595678123716595,0.1533545486958272,0.7282185354273443,0.8413422277238723,6
2357,0.6400875817319651,1.0,0.9792729591836735,56,0.5737594042553624,0.9238971935266084,0.8475062075800174,0.4845582659013846,10
